"Phylostratum"	"GeneID"	"0d"	"1d"	"1.5d"	"2d"	"2.5d"	"3d"	"3.5d"
1	"at1g07520"	47.2705664747149	47.3547515752389	46.2825641513533	46.2825213090922	45.4898428991212	44.2400374574055	44.369393698883
1	"at1g07530"	28.1205889645777	27.4126528773843	27.9239045086654	27.9194156345003	28.0701752815189	28.1190028311012	28.2062604189724
3	"at1g07540"	9.29790652449637	8.99233305244526	9.08612161257063	9.12888331206404	9.2478489116405	9.28370847225874	9.23419873453385
1	"at1g07570"	71.9091516841619	71.6530684692986	74.7122864229552	73.6348278742667	73.4602804728376	74.0734784065203	75.712879747638
19	"at1g07610"	8.21439291853372	8.05566949484871	8.13198807053442	8.25941850844166	8.21482116230141	8.18834067141864	8.10969446654262
1	"at1g07615"	73.5786429600432	75.4504038900321	74.1189589314606	74.6879831249334	72.7497767133668	72.4344659841532	71.2480034719755
6	"at1g07620"	8.66748183673235	8.58966341067977	8.52020091239472	8.69668015182337	8.32586474915288	8.17178564769381	8.24842766023457
2	"at1g07630"	35.2309991478683	33.8152405958696	33.7008109201089	32.4646528274192	32.1724598326824	32.0243188957683	31.5142557279031
1	"at1g07640"	15.4379439126872	15.2493510991265	15.6178025720756	15.452562083315	15.6687979706097	15.5719823677309	15.4504749745539
1	"at1g07670"	85.7473007892003	88.1069050059341	87.9830392666064	86.734515990502	84.1945520292051	84.4887087192286	84.8782235900342
1	"at1g07705"	25.613268289818	25.2840384957163	25.1081085685024	25.1764111120679	24.4590934261832	24.3597626380352	24.4997793786139
1	"at1g07720"	29.994917102494	29.4959405350509	27.9739221246978	28.0194982982853	29.0634679735914	29.1382001085038	30.6121129955895
1	"at1g07745"	20.1519189759586	20.1743834310151	20.3788726675985	20.0920290318328	19.75669435217	19.8063638807883	19.6474644711122
1	"at1g07770"	160.151603281858	165.811333509137	157.946662014678	159.060237188391	160.629322967327	159.502973485069	157.449284485781
1	"at1g07810"	74.3753919470381	74.689403022129	74.1749881811362	73.8518246565126	73.6008756396266	73.9096463596753	74.0559837099233
1	"at1g07870"	29.940300232502	28.0146489204408	27.9524654818461	27.2605611943134	26.7646872179847	26.9381540407302	26.7280790202807
1	"at1g07880"	16.7668138444602	17.4710913150949	16.9479135644221	17.4727859675929	16.6592138257791	17.3493415703278	17.5137072502805
1	"at1g07890"	11.0455973916623	11.2958065789006	11.0798815120072	11.618955745055	11.6080874926337	11.3341701407845	12.0057559395196
1	"at1g07900"	7.33744638932977	7.18173078584389	7.3149015043995	7.47606952904345	7.42243535600398	7.45438283283114	7.34756632636566
2	"at1g07910"	13.8096114256531	14.290286302682	14.3408416060771	14.682479826082	13.9895925587636	14.0441296795325	14.1736628259695
1	"at1g07920"	264.349598658793	264.41252724659	265.116321594588	262.606926438899	261.020553943113	252.825251487995	256.842354412895
1	"at1g07930"	267.660415036418	266.913393474752	264.061788451805	263.960069853892	262.980537432074	261.139792812446	257.058415622034
1	"at1g07940"	8.63904626064761	8.83118177777192	8.61508785223302	8.32631930255245	8.56649204344858	8.25290351657938	8.27798114963434
2	"at1g07950"	67.3875653430073	68.0526723620033	66.6961531982071	68.66238593551	69.3583973091876	69.4914468854573	67.1433656972497
1	"at1g07960"	69.7780085010752	73.166739484955	72.3977442301089	73.1252563076008	71.380838539911	72.886790486533	71.288799556617
2	"at1g07980"	68.4359091695596	69.0690668939607	66.9883876517932	66.0301420262235	67.1192813902504	65.790586477147	66.9054235998631
2	"at1g08000"	13.4778436284754	13.5926418786911	13.6245200155121	13.9077991554889	13.9261722101808	13.8471206793258	14.2521636999525
2	"at1g08010"	17.163625537779	17.085720356022	17.0354276183296	16.808158667972	16.8086075441511	16.6792277703476	16.8474299962061
3	"at1g08030"	27.8613980025568	26.8475377047574	27.3995823778043	26.8390515834663	27.3846869287716	27.4205547447024	26.9222218374786
14	"at1g08035"	12.2920085974207	12.1712152219569	12.1296708894658	12.1467707901029	11.8547164862434	12.3254806410878	11.7333412154255
1	"at1g08040"	99.9827796664019	95.9313913712853	96.1808954987869	95.714506661677	96.0819269948984	95.4154447971567	94.5159241609914
1	"at1g08060"	50.9048443394411	50.4197281895357	52.3146038319197	50.8173405366981	49.8877628603287	49.0544994087735	50.1123165229912
1	"at1g08065"	21.8685999769597	22.8186689738497	21.9294609133398	22.0773454557047	22.095288451179	22.3356124942398	20.9537898667143
1	"at1g08070"	16.8460543473233	17.2416377035006	16.9331698628602	17.1360176684308	16.670948184931	16.7797978816279	16.8001695891558
1	"at1g08080"	7.71876647424464	7.62827278392287	7.69408797251539	7.84247588390819	7.56447976492653	7.72230571494891	7.75064176232447
1	"at1g08090"	7.2845171774833	7.62805947605722	7.31257262734675	7.71151241786979	7.37610125618178	7.53115895801049	7.1193586790122
1	"at1g08100"	7.67894330781182	7.61887054017063	8.12216155124594	7.49255553069256	7.79488834281198	7.63537653631413	7.69097473943123
1	"at1g08130"	75.2296567356478	73.985366146867	75.241579660304	72.9268891796795	73.9777667742263	73.9148998753927	73.7385932306633
1	"at1g08135"	10.1929702296196	9.71961263315393	10.0095226067714	9.92231093236142	10.0125288623874	9.70061572069124	9.71623873305195
1	"at1g08140"	12.0903956764958	12.2176689529483	12.5301677862285	12.1778870619483	12.0962855253369	12.0287810333984	11.7068799273499
1	"at1g08150"	12.1491935065717	12.6049551998065	12.4195188729061	12.1868194334574	12.5299270334774	12.2972544953574	12.1377598476831
11	"at1g08180"	39.9233255108269	41.8211336250573	41.0983057648286	40.5327552228941	41.6942234532189	40.5169873324361	40.2565690441643
1	"at1g08190"	30.6500896953241	30.6669017775682	30.5641187926919	30.7388266157045	30.1198092085927	30.4974882687461	30.4227492558359
1	"at1g08200"	111.34895053793	108.243760082369	108.983747486006	108.14196068022	108.621678516337	111.165368862814	109.774409789686
1	"at1g08230"	51.489265598095	47.5929778832195	46.1063001114113	45.3243409342006	47.500860339472	47.4667700433356	49.7856842087509
1	"at1g08250"	38.528483197797	37.782397139696	38.8334116819302	39.8739106882124	38.2009961495177	38.8207898740845	39.7898461607183
1	"at1g08260"	48.171032437426	47.6465369409166	48.7702442151826	48.5033287145396	47.8595788218032	46.9789523933014	46.5681986365217
1	"at1g08280"	39.49770224696	39.4474793606585	38.5414460797573	39.7006294715309	39.6559776462516	39.3785824794583	40.4366239837913
1	"at1g08290"	10.0465564296092	9.80948978518365	9.45474415332226	9.45865417403615	9.25424109889292	9.38948207497542	9.31555372525205
1	"at1g08300"	12.1700802300466	11.7768681955418	11.7619014824555	11.9169070219435	11.9811536502132	11.8919492063539	11.8839445519754
1	"at1g08320"	13.8609593155705	13.6577508307965	13.5604327186516	14.3465292726725	14.8609378443853	15.2120695186069	16.6137249046248
2	"at1g08340"	18.2791227068295	18.9998841803519	18.6607600142493	18.5379499441875	18.8549110436701	19.717017471596	19.3501007591328
1	"at1g08350"	32.482655172314	32.4523687922845	33.3815720650748	32.0811528567589	31.9403759431061	31.7930810875753	31.98750056515
1	"at1g08360"	269.882318894689	272.936785966284	274.598916194198	270.257036375726	266.974399463463	267.201572755447	263.020752670749
1	"at1g08380"	147.060207029753	144.053181885939	142.473773744109	140.935228201619	146.97104815371	147.225701203083	153.73943815593
2	"at1g08390"	38.900982988714	38.4561071993293	38.9076471789967	38.6843606537309	36.9443509353657	37.369572812887	37.0397584667041
2	"at1g08400"	27.1745715013434	27.3714782041371	27.6423636499146	27.5257576799064	27.0754592877851	27.3509642501889	27.2571390569001
1	"at1g08410"	61.7882689639932	61.0179477794085	61.1274633700208	61.8021864030421	61.3446043760569	60.5857136269915	59.513851548431
1	"at1g08420"	24.5124171074662	24.6311152344999	24.6296191393168	24.8478042730139	25.0997015812257	24.8710645098445	24.7385374818537
1	"at1g08430"	8.14879637694483	8.18445344237936	8.22403696884407	8.2360615991488	8.68826434671469	8.74113925854925	8.89031060392574
1	"at1g08440"	7.47682018299824	7.70561075590135	7.26654806565954	7.59692246245497	7.38802262155488	7.30231071751285	7.40984541132815
1	"at1g08450"	89.5283053442335	89.327764449141	89.0493333878962	90.3435479509556	90.3465553295885	90.4363562567062	90.1031479280258
1	"at1g08460"	36.7486926383548	35.3562048735538	36.1223812790094	35.6019495626084	35.7559234545058	35.8374968455008	36.1413376765883
1	"at1g08465"	30.2489271333242	28.2941050279357	29.2190683978892	30.0803895476828	33.4408683223948	34.7883687688786	37.1517700196285
1	"at1g08470"	120.385251126906	116.175591579482	116.726780548973	118.329647390036	114.769499746488	115.649454201686	116.498779943499
2	"at1g08480"	149.262839525873	149.215010514139	146.686269239262	147.359878520823	148.165543887237	149.063678630028	146.497431272701
1	"at1g08490"	39.0129214093897	39.2201833106684	39.634542506342	39.2265845058789	38.7970487018883	38.4991873008369	39.2011434333537
7	"at1g08500"	21.8942839667819	20.5591816052735	20.8878362028767	20.8783054886743	21.8610468612197	22.319849861151	21.888959363577
1	"at1g08510"	67.8993674603063	67.8869914936745	68.982211538161	69.2089027047538	68.479731548806	68.7143500589875	67.7604002952803
1	"at1g08520"	83.7557544185506	83.5333632611003	82.2227739239588	84.1480372609848	82.847674147261	84.7480108821662	86.7465257051603
1	"at1g08540"	49.9207642107931	49.7332776627131	51.0488717392293	51.3597634657352	51.0262636637322	51.2682070707605	52.3676523877616
1	"at1g08550"	28.2349561430098	28.1759685492397	28.8503687456199	28.4258457381786	28.0160132211005	28.0201326405221	28.4941495031824
1	"at1g08560"	145.347916031869	150.117709445968	150.824023517342	151.716477628133	152.409732868281	151.724627897548	151.268160628519
1	"at1g08600"	27.7221576699358	27.2539838331558	27.5798233463446	26.9557389104602	27.5917642100717	27.4544350296457	27.1761557809853
1	"at1g08620"	42.5464071698427	42.5124576751377	43.0424548063496	41.4999424940999	40.6763986191908	41.0764871793934	40.7464040670793
1	"at1g08630"	34.2225716763516	35.5322456733293	36.6135653354169	37.0778804974183	38.1953164635679	37.9857131029824	38.2952355667541
3	"at1g08640"	49.5714488305203	51.4244704651482	51.9250697515927	52.6755070143368	53.0102603216039	52.8012950773228	53.6638982670499
1	"at1g08650"	15.7453040813688	16.6999524267048	17.2968227042094	17.3599932138294	17.5447624333453	17.5604692560427	17.3621674138716
1	"at1g08660"	90.9361355795539	91.5848997565977	91.1771677557316	91.3967020710922	89.5601500181081	90.1918053796953	88.735611225475
1	"at1g08680"	46.4621840368171	46.2655071848353	47.4418323705338	46.584125337217	46.6143221982548	46.4080028545771	46.6709618036306
16	"at1g08695"	7.91450451809417	7.7570698047118	7.77827599932587	7.82070871933831	7.909829331745	7.55832622407441	7.78979226901921
4	"at1g08710"	33.8014788954312	34.3025492094223	34.1734468656022	35.0229766338056	34.6920691700057	35.1574960148694	34.9976028246689
1	"at1g08720"	31.4775371367488	30.9558877370071	31.0160810157872	31.06905892833	31.0581141918063	30.6562083523788	30.4787393573148
1	"at1g08730"	12.8553636472066	12.859126106436	12.9513389562279	12.8917866705689	12.3043896074472	12.8115980695484	12.7945026550052
1	"at1g08750"	43.0808523066567	42.9548314550113	42.6244694617071	43.505930655701	42.8236851433767	42.6669947516124	42.3525010326759
5	"at1g08760"	59.5049651919224	60.3465661253444	60.2764143867855	59.8407422998889	59.4644452194684	59.6726093372734	58.7464604614636
1	"at1g08770"	54.0948140386289	53.7177430322172	54.2034228408946	52.5817438713488	51.8609799598135	52.1771681172466	51.8295270033666
2	"at1g08780"	47.5817093019024	49.4303471419842	47.831214803519	48.3107114645164	47.9803670492605	47.7495291476706	47.4497325391554
6	"at1g08800"	22.316483199395	23.950846991077	21.2175072537929	21.3401469884058	21.1955032280388	20.4568930651075	19.7695552718642
1	"at1g08810"	10.9093872313065	10.8237509347686	10.8732229371173	10.8709242472765	10.7962237924045	11.0140072986967	10.828398991302
2	"at1g08820"	74.2208949434265	76.6726317297838	75.8065959269489	76.3349010283649	74.0437907291527	75.487221598832	74.757764057276
1	"at1g08830"	202.006599655647	200.855760166904	202.227915267089	203.197010479204	208.616327010035	207.064935660827	203.706025209845
1	"at1g08840"	17.1715548324048	17.3519110698673	17.5477880633499	17.3647530917427	17.0677401975717	16.9801762719258	16.9960506504575
3	"at1g08845"	33.9971912631958	34.1321819603804	33.8219266552077	33.8372659656464	33.9073244122927	34.4307731482366	33.6830671514761
